File,Version,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\serde\TooManyHiveColumnsException.java,2.3.7,accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\serde\TooManyHiveColumnsException.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,44.0,8.0,17.0,8.0,5.0,19.0,7.0,12.0,8.0,4.0,1.0,1.0,1.0,1.12,4.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,1.25,2.0,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestAccumuloConnectionParameters.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestAccumuloConnectionParameters.java,1.0,1.0,1.0,1.0,13.0,2.0,9.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,119.0,22.0,68.0,35.0,39.0,29.0,47.0,55.0,30.0,38.0,2.0,2.0,2.0,0.43,7.0,7.0,7.0,6.0,1.0,11.0,0.0,1.0,0.0,2.1666666666666665,3.6666666666666665,1.1666666666666667,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestAccumuloHiveRow.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestAccumuloHiveRow.java,2.0,2.0,2.0,1.0,18.0,3.0,13.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,115.0,23.0,69.0,36.0,38.0,23.0,54.0,63.0,36.0,41.0,3.0,3.0,3.0,0.33,8.0,8.0,8.0,4.0,1.0,11.0,0.0,1.0,0.0,0.0,9.25,2.5,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestAccumuloStorageHandler.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestAccumuloStorageHandler.java,1.0,1.0,1.0,1.0,31.0,8.0,19.0,4.0,1.0,0.0,0.0,15.0,15.0,2.0,15.0,0.0,0.0,0.0,15.0,536.0,140.0,310.0,147.0,241.0,86.0,239.0,255.0,122.0,209.0,1.0,1.0,1.0,0.28,15.0,15.0,15.0,15.0,1.0,25.0,0.0,1.0,53.0,2.1333333333333333,14.066666666666666,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestHiveAccumuloHelper.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestHiveAccumuloHelper.java,1.0,1.0,1.0,1.0,19.0,2.0,14.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,140.0,24.0,92.0,50.0,57.0,24.0,61.0,69.0,45.0,39.0,2.0,2.0,2.0,0.26,7.0,7.0,7.0,5.0,1.0,18.0,0.0,1.0,40.0,1.4,9.2,1.4,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestLazyAccumuloMap.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestLazyAccumuloMap.java,1.0,1.0,1.0,1.0,29.0,6.0,21.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,193.0,41.0,129.0,62.0,95.0,23.0,97.0,103.0,50.0,79.0,1.0,1.0,1.0,0.18,5.0,5.0,5.0,5.0,1.0,24.0,0.0,1.0,0.0,2.4,14.0,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestLazyAccumuloRow.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\TestLazyAccumuloRow.java,1.0,1.0,1.0,1.0,60.0,13.0,46.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,237.0,48.0,167.0,74.0,129.0,22.0,133.0,137.0,62.0,106.0,1.0,1.0,1.0,0.13,3.0,3.0,3.0,3.0,1.0,32.0,0.0,1.0,0.0,6.333333333333333,22.333333333333332,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestColumnEncoding.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestColumnEncoding.java,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,146.0,25.0,102.0,44.0,49.0,19.0,45.0,61.0,25.0,37.0,1.0,1.0,1.0,0.19,15.0,15.0,15.0,15.0,1.0,9.0,0.0,1.0,0.0,0.6666666666666666,2.066666666666667,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestColumnMapper.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestColumnMapper.java,1.0,1.0,1.0,1.0,26.0,3.0,22.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,203.0,32.0,150.0,76.0,113.0,21.0,98.0,110.0,58.0,87.0,3.0,3.0,4.0,0.14,10.0,10.0,11.0,6.0,1.0,21.0,0.0,1.0,0.0,4.166666666666667,11.333333333333334,1.6666666666666667,2.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestColumnMappingFactory.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestColumnMappingFactory.java,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,13.0,181.0,34.0,125.0,66.0,78.0,22.0,72.0,86.0,45.0,52.0,1.0,1.0,1.0,0.18,13.0,13.0,13.0,13.0,1.0,16.0,0.0,1.0,0.0,1.0,5.384615384615385,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestHiveAccumuloColumnMapping.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestHiveAccumuloColumnMapping.java,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,4.0,14.0,10.0,5.0,20.0,8.0,10.0,8.0,3.0,1.0,1.0,1.0,1.43,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestHiveRowIdColumnMapping.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\columns\TestHiveRowIdColumnMapping.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,4.0,10.0,6.0,2.0,19.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,1.9,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\mr\TestHiveAccumuloTableInputFormat.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\mr\TestHiveAccumuloTableInputFormat.java,2.0,2.0,2.0,1.0,33.0,4.0,27.0,1.0,1.0,0.0,8.0,19.0,19.0,7.0,19.0,0.0,3.0,0.0,16.0,759.0,103.0,610.0,256.0,466.0,47.0,467.0,516.0,230.0,385.0,9.0,9.0,9.0,0.08,41.0,41.0,41.0,19.0,1.0,69.0,0.0,1.0,63.0,9.789473684210526,18.105263157894736,2.789473684210526,4.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\mr\TestHiveAccumuloTableOutputFormat.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\mr\TestHiveAccumuloTableOutputFormat.java,1.0,1.0,1.0,1.0,52.0,11.0,38.0,2.0,1.0,0.0,0.0,9.0,9.0,7.0,9.0,0.0,0.0,0.0,9.0,570.0,118.0,408.0,203.0,323.0,44.0,332.0,342.0,170.0,273.0,1.0,1.0,1.0,0.11,9.0,9.0,9.0,9.0,1.0,54.0,0.0,1.0,58.0,9.555555555555555,29.333333333333332,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\mr\TestHiveAccumuloTypes.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\mr\TestHiveAccumuloTypes.java,2.0,2.0,2.0,1.0,354.0,66.0,260.0,28.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,826.0,140.0,612.0,282.0,514.0,76.0,500.0,507.0,234.0,395.0,2.0,2.0,2.0,0.12,4.0,4.0,4.0,2.0,1.0,97.0,0.0,1.0,0.0,27.5,78.0,2.0,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\TestAccumuloPredicateHandler.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\TestAccumuloPredicateHandler.java,2.0,2.0,2.0,1.0,28.0,2.0,24.0,1.0,1.0,0.0,0.0,25.0,25.0,3.0,25.0,0.0,0.0,0.0,25.0,823.0,88.0,688.0,368.0,531.0,47.0,516.0,571.0,299.0,448.0,11.0,11.0,11.0,0.07,51.0,51.0,51.0,25.0,1.0,66.0,0.0,1.0,19.0,5.2,15.52,3.04,2.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\TestAccumuloRangeGenerator.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\TestAccumuloRangeGenerator.java,1.0,1.0,1.0,1.0,48.0,5.0,39.0,4.0,1.0,0.0,0.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,467.0,60.0,356.0,232.0,276.0,51.0,261.0,277.0,177.0,221.0,2.0,2.0,2.0,0.14,15.0,15.0,15.0,8.0,1.0,43.0,0.0,1.0,0.0,4.125,19.125,1.875,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\TestPrimitiveComparisonFilter.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\TestPrimitiveComparisonFilter.java,2.0,2.0,2.0,1.0,19.0,4.0,14.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,76.0,14.0,43.0,28.0,21.0,19.0,35.0,40.0,28.0,23.0,2.0,2.0,2.0,0.44,4.0,4.0,4.0,2.0,1.0,14.0,0.0,1.0,0.0,1.0,11.5,2.0,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestDoubleCompare.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestDoubleCompare.java,1.0,1.0,1.0,1.0,11.0,2.0,9.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,153.0,35.0,102.0,47.0,59.0,16.0,64.0,77.0,38.0,53.0,2.0,2.0,2.0,0.16,12.0,12.0,12.0,10.0,1.0,17.0,0.0,1.0,0.0,1.9,5.4,1.2,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestIntCompare.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestIntCompare.java,1.0,1.0,1.0,1.0,11.0,2.0,8.0,0.0,1.0,0.0,0.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,139.0,33.0,90.0,43.0,52.0,16.0,58.0,69.0,35.0,48.0,2.0,2.0,2.0,0.18,10.0,10.0,10.0,9.0,1.0,15.0,0.0,1.0,0.0,1.8888888888888888,5.111111111111111,1.1111111111111112,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestLongComparison.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestLongComparison.java,1.0,1.0,1.0,1.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,153.0,37.0,100.0,46.0,58.0,16.0,63.0,76.0,37.0,53.0,2.0,2.0,2.0,0.16,12.0,12.0,12.0,10.0,1.0,16.0,0.0,1.0,0.0,1.9,5.3,1.2,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestStringCompare.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\predicate\compare\TestStringCompare.java,1.0,1.0,1.0,1.0,12.0,3.0,9.0,0.0,1.0,0.0,0.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,139.0,38.0,85.0,37.0,53.0,16.0,59.0,68.0,29.0,52.0,1.0,1.0,1.0,0.19,8.0,8.0,8.0,8.0,1.0,11.0,0.0,1.0,0.0,1.0,4.625,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\DelimitedAccumuloRowIdFactory.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\DelimitedAccumuloRowIdFactory.java,2.0,2.0,2.0,1.0,14.0,2.0,12.0,0.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,105.0,17.0,68.0,38.0,31.0,20.0,41.0,51.0,32.0,27.0,4.0,4.0,4.0,0.29,9.0,9.0,10.0,4.0,1.0,25.0,0.0,2.0,25.0,4.75,8.25,3.0,2.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\FirstCharAccumuloCompositeRowId.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\FirstCharAccumuloCompositeRowId.java,1.0,1.0,1.0,1.0,12.0,3.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,63.0,12.0,29.0,19.0,11.0,22.0,21.0,24.0,17.0,11.0,1.0,1.0,1.0,0.76,2.0,2.0,2.0,2.0,1.0,11.0,0.0,5.0,50.0,4.5,7.5,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestAccumuloRowSerializer.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestAccumuloRowSerializer.java,1.0,1.0,1.0,1.0,49.0,10.0,37.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,311.0,60.0,224.0,113.0,168.0,27.0,168.0,180.0,97.0,134.0,2.0,2.0,2.0,0.12,8.0,8.0,8.0,5.0,1.0,44.0,0.0,1.0,0.0,5.2,27.0,1.6,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestAccumuloSerDe.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestAccumuloSerDe.java,1.0,1.0,1.0,1.0,26.0,4.0,21.0,0.0,1.0,0.0,0.0,15.0,15.0,1.0,15.0,0.0,0.0,0.0,15.0,481.0,93.0,363.0,175.0,269.0,25.0,286.0,310.0,156.0,236.0,3.0,3.0,3.0,0.07,20.0,20.0,20.0,15.0,1.0,51.0,0.0,1.0,6.0,3.7333333333333334,11.933333333333334,1.4,1.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestAccumuloSerDeParameters.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestAccumuloSerDeParameters.java,1.0,1.0,1.0,1.0,12.0,2.0,10.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,101.0,20.0,62.0,39.0,36.0,19.0,42.0,48.0,31.0,33.0,1.0,1.0,1.0,0.31,5.0,5.0,5.0,5.0,1.0,11.0,0.0,1.0,0.0,2.4,4.6,1.0,0.0
accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestDefaultAccumuloRowIdFactory.java,2.3.7,accumulo-handler\src\test\org\apache\hadoop\hive\accumulo\serde\TestDefaultAccumuloRowIdFactory.java,1.0,1.0,1.0,1.0,26.0,5.0,20.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,126.0,23.0,83.0,51.0,52.0,20.0,69.0,73.0,48.0,49.0,1.0,1.0,1.0,0.24,3.0,3.0,3.0,3.0,1.0,22.0,0.0,1.0,0.0,3.6666666666666665,14.333333333333334,1.0,0.0
ant\src\org\apache\hadoop\hive\ant\DistinctElementsClassPath.java,2.3.7,ant\src\org\apache\hadoop\hive\ant\DistinctElementsClassPath.java,2.0,2.0,2.0,1.0,12.0,0.0,7.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,90.0,10.0,39.0,17.0,16.0,41.0,17.0,28.0,16.0,16.0,6.0,6.0,7.0,1.05,9.0,9.0,10.0,4.0,1.0,6.0,0.0,2.0,0.0,2.5,5.0,2.5,4.0
ant\src\org\apache\hadoop\hive\ant\GenVectorCode.java,2.3.7,ant\src\org\apache\hadoop\hive\ant\GenVectorCode.java,2.0,2.0,3.0,2.0,21.0,1.0,18.0,1.0,1.0,10.0,2.0,98.0,88.0,9.0,98.0,6.0,87.0,0.0,5.0,3327.0,388.0,2649.0,1519.0,2343.0,291.0,1203.0,1478.0,644.0,1073.0,75.0,75.0,78.0,0.11,291.0,291.0,314.0,215.0,1.0,17.0,0.0,2.0,81.0,6.653061224489796,6.3979591836734695,2.826530612244898,2.0
ant\src\org\apache\hadoop\hive\ant\GenVectorTestCode.java,2.3.7,ant\src\org\apache\hadoop\hive\ant\GenVectorTestCode.java,1.0,1.0,2.0,0.0,20.0,2.0,17.0,0.0,2.0,2.0,0.0,8.0,8.0,7.0,10.0,0.0,2.0,0.0,8.0,261.0,38.0,185.0,52.0,130.0,38.0,88.0,115.0,42.0,84.0,4.0,4.0,5.0,0.21,19.0,19.0,20.0,8.0,1.0,9.0,0.0,1.0,41.0,7.625,7.25,2.5,2.0
ant\src\org\apache\hadoop\hive\ant\GetVersionPref.java,2.3.7,ant\src\org\apache\hadoop\hive\ant\GetVersionPref.java,1.0,1.0,1.0,1.0,8.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,94.0,14.0,41.0,19.0,14.0,39.0,20.0,29.0,18.0,13.0,5.0,5.0,5.0,0.95,9.0,9.0,9.0,5.0,1.0,7.0,0.0,2.0,40.0,1.4,2.2,2.4,1.0
beeline\src\java\org\apache\hive\beeline\AbstractCommandHandler.java,2.3.7,beeline\src\java\org\apache\hive\beeline\AbstractCommandHandler.java,1.0,1.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,8.0,110.0,18.0,67.0,30.0,26.0,25.0,31.0,46.0,24.0,24.0,5.0,5.0,7.0,0.37,13.0,13.0,16.0,12.0,2.0,9.0,1.0,1.0,72.0,2.125,2.5,1.625,2.0
beeline\src\java\org\apache\hive\beeline\AbstractOutputFormat.java,2.3.7,beeline\src\java\org\apache\hive\beeline\AbstractOutputFormat.java,2.0,2.0,2.0,1.0,12.0,1.0,11.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,50.0,8.0,17.0,8.0,8.0,25.0,11.0,14.0,8.0,7.0,2.0,2.0,2.0,1.47,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.5,0.5,1.0
beeline\src\java\org\apache\hive\beeline\BeeLine.java,2.3.7,beeline\src\java\org\apache\hive\beeline\BeeLine.java,2.0,2.0,3.0,1.0,13.0,0.0,10.0,2.0,3.0,9.0,15.0,122.0,113.0,23.0,122.0,81.0,9.0,3.0,29.0,2215.0,324.0,1602.0,360.0,1065.0,317.0,669.0,992.0,369.0,738.0,15.0,15.0,16.0,0.2,335.0,331.0,370.0,199.0,1.6666666666666667,42.0,0.6666666666666666,2.0,32.666666666666664,6.352459016393443,5.614754098360656,16.008196721311474,8.0
beeline\src\java\org\apache\hive\beeline\BeeLineCommandCompleter.java,2.3.7,beeline\src\java\org\apache\hive\beeline\BeeLineCommandCompleter.java,2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,52.0,6.0,29.0,14.0,12.0,18.0,17.0,25.0,16.0,12.0,4.0,4.0,4.0,0.62,5.0,5.0,5.0,2.0,1.0,10.0,0.0,2.0,0.0,2.0,5.5,2.5,3.0
beeline\src\java\org\apache\hive\beeline\BeeLineCompleter.java,2.3.7,beeline\src\java\org\apache\hive\beeline\BeeLineCompleter.java,2.0,2.0,4.0,2.0,9.0,0.0,8.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,57.0,6.0,22.0,7.0,10.0,29.0,8.0,13.0,7.0,6.0,3.0,3.0,7.0,1.32,4.0,4.0,8.0,4.0,2.0,4.0,0.0,1.0,0.0,3.5,4.0,2.0,2.0
beeline\src\java\org\apache\hive\beeline\BeeLineOpts.java,2.3.7,beeline\src\java\org\apache\hive\beeline\BeeLineOpts.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,2.0,10.0,94.0,92.0,40.0,94.0,3.0,0.0,0.0,91.0,638.0,118.0,472.0,200.0,215.0,51.0,213.0,333.0,189.0,164.0,6.0,6.0,7.0,0.11,117.0,117.0,121.0,100.0,1.0,9.75,0.5,1.0,24.25,2.404255319148936,1.797872340425532,1.2765957446808511,3.0
beeline\src\java\org\apache\hive\beeline\BeeLineSignalHandler.java,2.3.7,beeline\src\java\org\apache\hive\beeline\BeeLineSignalHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,5.0,5.0,4.0,0.0,25.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
beeline\src\java\org\apache\hive\beeline\BooleanCompleter.java,2.3.7,beeline\src\java\org\apache\hive\beeline\BooleanCompleter.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,4.0,7.0,4.0,1.0,20.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,2.86,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
beeline\src\java\org\apache\hive\beeline\BufferedRows.java,2.3.7,beeline\src\java\org\apache\hive\beeline\BufferedRows.java,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,3.0,77.0,9.0,44.0,17.0,18.0,24.0,22.0,35.0,18.0,18.0,5.0,5.0,5.0,0.55,10.0,10.0,10.0,5.0,1.0,11.0,0.0,2.0,40.0,3.4,3.8,3.0,2.0
beeline\src\java\org\apache\hive\beeline\ClassNameCompleter.java,2.3.7,beeline\src\java\org\apache\hive\beeline\ClassNameCompleter.java,5.0,5.0,5.0,3.0,25.0,4.0,19.0,2.0,1.0,5.0,3.0,6.0,1.0,0.0,6.0,0.0,4.0,0.0,2.0,246.0,34.0,145.0,53.0,85.0,67.0,87.0,118.0,59.0,81.0,14.0,14.0,15.0,0.46,32.0,32.0,35.0,18.0,1.0,27.0,0.0,2.0,0.0,4.0,11.666666666666666,121.5,5.0
beeline\src\java\org\apache\hive\beeline\ClientCommandHookFactory.java,2.3.7,beeline\src\java\org\apache\hive\beeline\ClientCommandHookFactory.java,1.0,1.0,2.0,1.0,6.0,0.0,6.0,0.0,3.0,1.0,1.0,7.0,6.0,0.0,7.0,0.0,1.0,0.0,6.0,85.0,10.0,52.0,17.0,23.0,23.0,16.0,32.0,15.0,20.0,4.0,4.0,4.0,0.44,13.0,13.0,14.0,10.0,1.0,4.0,0.0,2.0,0.0,2.0,3.0,1.8571428571428572,2.0
beeline\src\java\org\apache\hive\beeline\ClientHook.java,2.3.7,beeline\src\java\org\apache\hive\beeline\ClientHook.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,33.0,3.0,8.0,5.0,1.0,22.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,2.75,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.5,0.0
beeline\src\java\org\apache\hive\beeline\ColorBuffer.java,2.3.7,beeline\src\java\org\apache\hive\beeline\ColorBuffer.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,12.0,27.0,27.0,4.0,27.0,4.0,2.0,0.0,21.0,239.0,38.0,160.0,58.0,83.0,41.0,80.0,120.0,58.0,82.0,6.0,6.0,8.0,0.26,38.0,38.0,41.0,32.0,1.5,5.0,0.0,1.0,40.5,4.592592592592593,3.0,1.5925925925925926,2.0
beeline\src\java\org\apache\hive\beeline\CommandHandler.java,2.3.7,beeline\src\java\org\apache\hive\beeline\CommandHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,83.0,14.0,11.0,10.0,0.0,58.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
beeline\src\java\org\apache\hive\beeline\Commands.java,2.3.7,beeline\src\java\org\apache\hive\beeline\Commands.java,3.0,3.0,4.0,2.0,19.0,1.0,17.0,1.0,4.0,0.0,2.0,84.0,84.0,4.0,84.0,4.0,21.0,0.0,59.0,1837.0,237.0,1484.0,280.0,1050.0,122.0,639.0,940.0,290.0,752.0,22.0,22.0,23.0,0.08,314.0,310.0,340.0,188.0,1.75,20.5,0.0,1.0,7.75,3.4404761904761907,8.511904761904763,22.011904761904763,5.0
beeline\src\java\org\apache\hive\beeline\DatabaseConnection.java,2.3.7,beeline\src\java\org\apache\hive\beeline\DatabaseConnection.java,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,5.0,0.0,2.0,24.0,24.0,13.0,24.0,10.0,0.0,0.0,14.0,344.0,50.0,261.0,78.0,143.0,33.0,116.0,178.0,79.0,111.0,14.0,14.0,15.0,0.13,54.0,54.0,62.0,31.0,1.0,9.0,0.0,2.0,46.8,4.041666666666667,4.958333333333333,49.875,3.0
