Name,Version,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
HiveAlterHandler.java,2.3.5,9.0,9.0,11.0,2.0,54.0,3.0,46.0,4.0,1.0,0.0,1.0,14.0,14.0,1.0,14.0,1.0,5.0,0.0,8.0,844.0,72.0,691.0,184.0,477.0,83.0,310.0,451.0,163.0,350.0,36.0,36.0,47.0,0.12,128.0,128.0,163.0,39.0
HiveAuthFactory.java,2.3.5,2.0,2.0,2.0,1.0,11.0,0.0,10.0,0.0,2.0,9.0,3.0,25.0,18.0,13.0,27.0,1.0,1.0,0.0,25.0,448.0,44.0,353.0,125.0,193.0,51.0,163.0,227.0,109.0,138.0,8.0,8.0,14.0,0.14,64.0,64.0,78.0,27.0
HiveAuthenticationProvider.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,46.0,9.0,11.0,10.0,0.0,26.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0
HiveAuthorizationProvider.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,127.0,13.0,30.0,29.0,0.0,84.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0
HiveAuthorizationProviderBase.java,2.3.5,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,10.0,10.0,6.0,10.0,0.0,0.0,0.0,10.0,134.0,23.0,94.0,42.0,39.0,17.0,47.0,64.0,37.0,29.0,4.0,4.0,4.0,0.18,17.0,17.0,17.0,16.0
HiveAuthorizationTaskFactory.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,76.0,15.0,39.0,38.0,0.0,22.0,23.0,24.0,24.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
HiveAuthorizationTaskFactoryImpl.java,2.3.5,2.0,2.0,2.0,1.0,14.0,1.0,12.0,0.0,1.0,0.0,0.0,21.0,21.0,2.0,21.0,0.0,7.0,1.0,13.0,375.0,39.0,311.0,155.0,167.0,27.0,163.0,216.0,116.0,139.0,6.0,6.0,7.0,0.09,56.0,54.0,60.0,21.0
HiveAuthorizationTranslator.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,46.0,5.0,16.0,15.0,0.0,25.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0
HiveAuthorizationValidator.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,50.0,8.0,15.0,14.0,0.0,27.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
HiveAuthorizer.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,21.0,1.0,21.0,16.0,0.0,0.0,5.0,279.0,30.0,52.0,51.0,0.0,197.0,29.0,30.0,30.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0
HiveAuthorizerFactory.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,2.0,12.0,11.0,0.0,33.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0
HiveAuthorizerImpl.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,19.0,19.0,2.0,19.0,0.0,0.0,0.0,19.0,151.0,24.0,104.0,62.0,22.0,23.0,29.0,49.0,29.0,20.0,1.0,1.0,1.0,0.22,19.0,19.0,19.0,19.0
HiveAuthzContext.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,12.0,12.0,6.0,12.0,0.0,1.0,0.0,11.0,99.0,16.0,55.0,27.0,14.0,28.0,24.0,38.0,24.0,14.0,1.0,1.0,1.0,0.51,12.0,12.0,12.0,12.0
HiveAuthzPluginException.java,2.3.5,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,51.0,9.0,20.0,12.0,4.0,22.0,8.0,13.0,10.0,3.0,1.0,1.0,1.0,1.1,4.0,4.0,4.0,4.0
HiveAuthzSessionContext.java,2.3.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,11.0,13.0,6.0,13.0,0.0,1.0,0.0,12.0,89.0,13.0,51.0,26.0,13.0,25.0,21.0,33.0,21.0,12.0,1.0,1.0,1.0,0.49,11.0,11.0,11.0,11.0
HiveBaseChar.java,2.3.5,1.0,1.0,1.0,1.0,7.0,0.0,5.0,0.0,1.0,2.0,0.0,9.0,7.0,1.0,9.0,0.0,0.0,1.0,8.0,96.0,14.0,57.0,19.0,25.0,25.0,21.0,38.0,17.0,24.0,5.0,5.0,5.0,0.44,16.0,16.0,16.0,12.0
HiveBaseCharWritable.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,64.0,11.0,32.0,15.0,9.0,21.0,14.0,23.0,15.0,9.0,2.0,2.0,3.0,0.66,8.0,8.0,9.0,7.0
HiveBaseFunctionResultList.java,2.3.5,2.0,2.0,2.0,1.0,10.0,0.0,8.0,1.0,2.0,0.0,1.0,9.0,9.0,4.0,9.0,0.0,0.0,3.0,6.0,133.0,19.0,75.0,33.0,30.0,39.0,36.0,51.0,26.0,25.0,7.0,7.0,8.0,0.52,13.0,13.0,14.0,11.0
HiveBaseResultSet.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,192.0,192.0,9.0,192.0,0.0,2.0,2.0,188.0,1058.0,201.0,830.0,270.0,359.0,27.0,315.0,560.0,256.0,321.0,12.0,6.0,12.0,0.03,251.0,243.0,253.0,242.0
HiveBetween.java,2.3.5,2.0,2.0,2.0,2.0,16.0,0.0,15.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,75.0,6.0,48.0,21.0,26.0,21.0,25.0,31.0,21.0,15.0,4.0,4.0,4.0,0.44,5.0,5.0,5.0,4.0
HiveBinaryOutputFormat.java,2.3.5,1.0,1.0,1.0,1.0,20.0,1.0,12.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,89.0,9.0,40.0,24.0,15.0,40.0,22.0,27.0,22.0,7.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0
HiveBurnInClient.java,2.3.5,2.0,2.0,2.0,1.0,24.0,3.0,16.0,5.0,1.0,4.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,134.0,21.0,74.0,25.0,52.0,40.0,52.0,62.0,26.0,42.0,3.0,3.0,3.0,0.54,9.0,9.0,9.0,4.0
HiveCalciteUtil.java,2.3.5,1.0,1.0,1.0,1.0,10.0,0.0,9.0,1.0,13.0,36.0,2.0,83.0,47.0,11.0,83.0,0.0,2.0,1.0,80.0,1100.0,152.0,807.0,338.0,439.0,141.0,438.0,610.0,317.0,385.0,11.0,11.0,12.0,0.17,150.0,150.0,159.0,87.0
HiveCallableStatement.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,213.0,213.0,1.0,213.0,0.0,0.0,0.0,213.0,2462.0,425.0,719.0,292.0,213.0,1318.0,237.0,451.0,238.0,213.0,1.0,1.0,1.0,1.83,213.0,213.0,213.0,213.0
HiveChar.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,91.0,15.0,51.0,18.0,19.0,25.0,18.0,34.0,17.0,18.0,3.0,3.0,4.0,0.49,15.0,15.0,16.0,14.0
HiveCharObjectInspector.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,3.0,8.0,7.0,0.0,17.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0
HiveCharWritable.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,115.0,20.0,70.0,28.0,21.0,25.0,26.0,47.0,26.0,21.0,3.0,3.0,4.0,0.36,20.0,20.0,21.0,20.0
HiveCli.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,37.0,5.0,15.0,9.0,4.0,17.0,9.0,12.0,9.0,4.0,1.0,1.0,1.0,1.13,2.0,2.0,2.0,2.0
HiveClientCache.java,2.3.5,1.0,1.0,1.0,1.0,11.0,0.0,8.0,2.0,9.0,2.0,7.0,42.0,40.0,12.0,42.0,9.0,8.0,2.0,23.0,542.0,69.0,335.0,130.0,167.0,140.0,147.0,214.0,111.0,118.0,5.0,5.0,5.0,0.42,60.0,60.0,62.0,37.0
HiveCollectionConverter.java,2.3.5,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,3.0,3.0,0.0,19.0,16.0,12.0,19.0,0.0,3.0,0.0,16.0,198.0,25.0,151.0,65.0,64.0,27.0,62.0,91.0,47.0,46.0,4.0,4.0,5.0,0.18,29.0,28.0,31.0,22.0
HiveColumn.java,2.3.5,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,55.0,9.0,19.0,9.0,6.0,27.0,11.0,15.0,9.0,6.0,1.0,1.0,1.0,1.42,3.0,3.0,3.0,3.0
HiveCommand.java,2.3.5,1.0,1.0,2.0,1.0,6.0,0.0,5.0,0.0,1.0,2.0,2.0,5.0,5.0,10.0,7.0,2.0,0.0,0.0,5.0,97.0,12.0,61.0,24.0,28.0,25.0,23.0,38.0,15.0,25.0,9.0,9.0,15.0,0.41,13.0,13.0,19.0,13.0
HiveCommandOperation.java,2.3.5,2.0,2.0,2.0,1.0,14.0,0.0,12.0,0.0,1.0,0.0,0.0,11.0,11.0,4.0,11.0,0.0,5.0,1.0,5.0,237.0,22.0,173.0,63.0,97.0,44.0,100.0,131.0,60.0,85.0,8.0,8.0,8.0,0.25,29.0,29.0,30.0,14.0
HiveCompactIndexInputFormat.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,5.0,11.0,8.0,2.0,17.0,6.0,8.0,7.0,2.0,1.0,1.0,1.0,1.55,1.0,1.0,1.0,1.0
HiveCompat.java,2.3.5,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,3.0,3.0,4.0,3.0,5.0,6.0,1.0,1.0,0.0,4.0,80.0,13.0,41.0,19.0,17.0,26.0,21.0,30.0,18.0,15.0,4.0,4.0,4.0,0.63,7.0,7.0,7.0,6.0
HiveConf.java,2.3.5,1.0,1.0,2.0,1.0,7.0,0.0,6.0,0.0,12.0,65.0,28.0,141.0,80.0,886.0,145.0,19.0,20.0,0.0,106.0,4501.0,369.0,3865.0,3008.0,818.0,283.0,537.0,804.0,306.0,554.0,17.0,17.0,21.0,0.07,269.0,263.0,298.0,164.0
HiveConfFactory.java,2.3.5,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,80.0,10.0,51.0,15.0,28.0,19.0,25.0,37.0,15.0,24.0,4.0,4.0,4.0,0.37,11.0,11.0,11.0,5.0
HiveConfUtil.java,2.3.5,2.0,2.0,2.0,1.0,14.0,0.0,10.0,3.0,2.0,5.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,125.0,9.0,74.0,28.0,38.0,42.0,39.0,57.0,31.0,34.0,5.0,5.0,5.0,0.57,15.0,15.0,15.0,6.0
HiveConnection.java,2.3.5,1.0,1.0,2.0,1.0,11.0,0.0,9.0,1.0,3.0,1.0,1.0,83.0,82.0,17.0,83.0,2.0,17.0,0.0,64.0,1429.0,161.0,848.0,324.0,440.0,424.0,378.0,540.0,253.0,337.0,12.0,12.0,15.0,0.5,158.0,158.0,171.0,88.0
HiveContextAwareRecordReader.java,2.3.5,3.0,3.0,3.0,1.0,16.0,1.0,13.0,2.0,1.0,0.0,1.0,20.0,20.0,16.0,20.0,0.0,5.0,1.0,14.0,425.0,48.0,306.0,87.0,190.0,72.0,162.0,222.0,79.0,154.0,23.0,21.0,27.0,0.24,63.0,61.0,71.0,29.0
HiveCost.java,2.3.5,1.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,6.0,0.0,5.0,24.0,24.0,3.0,24.0,1.0,1.0,0.0,22.0,210.0,33.0,146.0,41.0,78.0,31.0,53.0,87.0,40.0,52.0,5.0,5.0,14.0,0.21,32.0,32.0,53.0,24.0
HiveCostModel.java,2.3.5,4.0,4.0,4.0,2.0,17.0,2.0,14.0,0.0,2.0,0.0,1.0,14.0,14.0,1.0,14.0,0.0,0.0,0.0,14.0,102.0,19.0,59.0,33.0,20.0,24.0,39.0,50.0,34.0,18.0,7.0,7.0,8.0,0.41,8.0,8.0,9.0,4.0
HiveDataSource.java,2.3.5,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,146.0,23.0,51.0,27.0,12.0,72.0,17.0,29.0,18.0,11.0,2.0,2.0,2.0,1.41,11.0,11.0,11.0,10.0
HiveDatabaseMetaData.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,2.0,3.0,186.0,184.0,4.0,186.0,0.0,2.0,0.0,184.0,1188.0,216.0,908.0,283.0,432.0,65.0,335.0,554.0,259.0,311.0,8.0,8.0,8.0,0.07,216.0,216.0,216.0,197.0
HiveDecimal.java,2.3.5,1.0,1.0,1.0,1.0,14.0,0.0,7.0,7.0,1.0,22.0,16.0,76.0,54.0,0.0,76.0,0.0,5.0,0.0,71.0,1505.0,111.0,615.0,259.0,292.0,779.0,188.0,306.0,140.0,204.0,9.0,7.0,11.0,1.27,119.0,117.0,123.0,85.0
HiveDecimalObjectInspector.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,33.0,5.0,8.0,7.0,0.0,20.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
HiveDecimalTestBase.java,2.3.5,2.0,1.0,2.0,0.0,8.0,0.0,8.0,0.0,3.0,1.0,7.0,11.0,14.0,7.0,15.0,0.0,0.0,0.0,15.0,561.0,33.0,504.0,131.0,442.0,63.0,82.0,110.0,54.0,75.0,5.0,4.0,5.0,0.12,32.0,27.0,32.0,11.0
HiveDecimalTestBase.java,2.3.5,2.0,1.0,2.0,0.0,8.0,0.0,8.0,0.0,3.0,1.0,7.0,11.0,14.0,7.0,15.0,0.0,0.0,0.0,15.0,558.0,32.0,504.0,131.0,442.0,61.0,82.0,110.0,54.0,75.0,5.0,4.0,5.0,0.12,32.0,27.0,32.0,11.0
HiveDecimalUtils.java,2.3.5,4.0,2.0,4.0,1.0,13.0,0.0,12.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,129.0,13.0,91.0,24.0,64.0,25.0,40.0,55.0,22.0,44.0,9.0,4.0,9.0,0.27,29.0,15.0,31.0,7.0
HiveDecimalV1.java,2.3.5,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,11.0,12.0,40.0,29.0,1.0,40.0,0.0,4.0,0.0,36.0,386.0,61.0,262.0,122.0,107.0,63.0,91.0,148.0,70.0,90.0,5.0,5.0,7.0,0.24,62.0,62.0,66.0,48.0
HiveDecimalVersionV1.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,8.0,7.0,0.0,21.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0
HiveDecimalVersionV2.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,8.0,7.0,0.0,21.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0
HiveDecimalWritable.java,2.3.5,2.0,2.0,2.0,1.0,11.0,0.0,8.0,2.0,1.0,2.0,1.0,77.0,75.0,3.0,77.0,0.0,0.0,0.0,77.0,1011.0,104.0,687.0,213.0,327.0,220.0,226.0,386.0,108.0,288.0,5.0,5.0,6.0,0.32,159.0,159.0,170.0,83.0
HiveDecimalWritableV1.java,2.3.5,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,0.0,21.0,20.0,2.0,21.0,0.0,0.0,0.0,21.0,191.0,28.0,126.0,65.0,39.0,37.0,41.0,67.0,35.0,34.0,3.0,3.0,4.0,0.29,26.0,26.0,27.0,23.0
HiveDecimalWritableVersionV1.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,8.0,7.0,0.0,21.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0
HiveDecimalWritableVersionV2.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,8.0,7.0,0.0,21.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0
HiveDefaultCostModel.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,3.0,14.0,13.0,0.0,14.0,0.0,1.0,0.0,13.0,125.0,23.0,78.0,45.0,21.0,24.0,32.0,49.0,33.0,20.0,2.0,2.0,2.0,0.31,15.0,15.0,15.0,14.0
HiveDefaultRelMetadataProvider.java,2.3.5,1.0,1.0,2.0,1.0,17.0,1.0,14.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,83.0,11.0,52.0,27.0,23.0,20.0,27.0,31.0,26.0,6.0,2.0,2.0,3.0,0.38,3.0,3.0,4.0,2.0
HiveDelegationTokenManager.java,2.3.5,1.0,1.0,1.0,1.0,8.0,0.0,6.0,1.0,2.0,0.0,15.0,11.0,11.0,1.0,11.0,0.0,1.0,0.0,10.0,172.0,22.0,115.0,74.0,51.0,39.0,56.0,71.0,51.0,30.0,3.0,3.0,3.0,0.34,14.0,14.0,14.0,13.0
HiveDelegationTokenSupport.java,2.3.5,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,68.0,8.0,39.0,21.0,18.0,21.0,24.0,30.0,18.0,17.0,2.0,2.0,2.0,0.54,5.0,5.0,5.0,4.0
HiveDelegator.java,2.3.5,4.0,4.0,5.0,1.0,32.0,3.0,27.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,175.0,20.0,126.0,44.0,72.0,29.0,66.0,89.0,34.0,65.0,9.0,9.0,11.0,0.23,19.0,19.0,21.0,4.0
HiveDriver.java,2.3.5,2.0,2.0,2.0,1.0,17.0,0.0,10.0,6.0,1.0,4.0,5.0,13.0,9.0,0.0,13.0,3.0,2.0,0.0,8.0,305.0,37.0,161.0,69.0,95.0,109.0,81.0,110.0,53.0,72.0,7.0,7.0,9.0,0.68,29.0,29.0,36.0,13.0
HiveDriverRunHook.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,46.0,4.0,8.0,7.0,0.0,34.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0
HiveDriverRunHookContext.java,2.3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,30.0,3.0,6.0,5.0,0.0,21.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
HiveDriverRunHookContextImpl.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,52.0,9.0,26.0,14.0,6.0,17.0,10.0,16.0,10.0,6.0,1.0,1.0,1.0,0.65,5.0,5.0,5.0,5.0
HiveDruidSplit.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,9.0,84.0,15.0,48.0,23.0,15.0,21.0,23.0,33.0,18.0,15.0,1.0,1.0,1.0,0.44,9.0,9.0,9.0,9.0
HiveEndPoint.java,2.3.5,2.0,2.0,2.0,1.0,16.0,0.0,13.0,3.0,12.0,10.0,1.0,58.0,48.0,24.0,58.0,1.0,23.0,0.0,34.0,1059.0,74.0,775.0,205.0,455.0,221.0,316.0,457.0,150.0,325.0,10.0,10.0,11.0,0.29,157.0,157.0,169.0,72.0
HiveEventCounter.java,2.3.5,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,5.0,8.0,11.0,6.0,1.0,11.0,0.0,2.0,1.0,8.0,135.0,18.0,96.0,56.0,36.0,21.0,49.0,68.0,44.0,31.0,5.0,5.0,5.0,0.22,17.0,17.0,17.0,11.0
HiveExcept.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,43.0,7.0,19.0,13.0,2.0,17.0,10.0,14.0,12.0,2.0,1.0,1.0,1.0,0.89,3.0,3.0,3.0,3.0
HiveExceptRewriteRule.java,2.3.5,2.0,2.0,2.0,1.0,39.0,3.0,31.0,5.0,2.0,0.0,2.0,7.0,7.0,0.0,7.0,0.0,5.0,0.0,2.0,375.0,37.0,269.0,119.0,189.0,69.0,174.0,195.0,108.0,133.0,12.0,12.0,12.0,0.26,20.0,20.0,20.0,7.0
HiveException.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,72.0,10.0,30.0,12.0,10.0,32.0,12.0,21.0,12.0,9.0,1.0,1.0,1.0,1.07,8.0,8.0,8.0,8.0
HiveExpandDistinctAggregatesRule.java,2.3.5,3.0,3.0,3.0,2.0,32.0,1.0,20.0,10.0,3.0,2.0,3.0,12.0,10.0,2.0,12.0,0.0,8.0,0.0,4.0,490.0,36.0,294.0,142.0,174.0,160.0,165.0,216.0,127.0,137.0,12.0,12.0,15.0,0.54,41.0,41.0,45.0,26.0
HiveExtractDate.java,2.3.5,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,8.0,25.0,20.0,12.0,17.0,18.0,20.0,19.0,10.0,1.0,1.0,1.0,0.68,1.0,1.0,1.0,1.0
HiveFatalException.java,2.3.5,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,38.0,7.0,14.0,6.0,3.0,17.0,4.0,9.0,6.0,3.0,1.0,1.0,1.0,1.21,4.0,4.0,4.0,4.0
HiveFileFormatUtils.java,2.3.5,2.0,2.0,2.0,1.0,12.0,0.0,10.0,1.0,4.0,22.0,4.0,35.0,13.0,3.0,35.0,0.0,11.0,0.0,24.0,572.0,58.0,435.0,193.0,213.0,84.0,185.0,272.0,141.0,168.0,7.0,7.0,10.0,0.19,80.0,80.0,90.0,59.0
HiveFileProcessor.java,2.3.5,3.0,3.0,3.0,2.0,17.0,0.0,13.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,4.0,1.0,103.0,10.0,50.0,17.0,26.0,43.0,25.0,37.0,17.0,21.0,5.0,5.0,5.0,0.86,9.0,9.0,9.0,6.0
HiveFilter.java,2.3.5,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,2.0,0.0,7.0,127.0,12.0,91.0,40.0,37.0,24.0,45.0,67.0,38.0,35.0,7.0,7.0,10.0,0.26,20.0,20.0,23.0,12.0
HiveFilterAggregateTransposeRule.java,2.3.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,45.0,5.0,23.0,15.0,6.0,17.0,13.0,17.0,13.0,6.0,2.0,2.0,2.0,0.74,3.0,3.0,3.0,2.0
HiveFilterJoinRule.java,2.3.5,2.0,2.0,2.0,2.0,12.0,1.0,10.0,1.0,3.0,0.0,2.0,9.0,9.0,0.0,9.0,0.0,1.0,2.0,6.0,180.0,26.0,118.0,58.0,57.0,36.0,57.0,84.0,51.0,47.0,10.0,10.0,13.0,0.31,22.0,22.0,26.0,18.0
HiveFilterProjectTSTransposeRule.java,2.3.5,3.0,3.0,3.0,1.0,21.0,3.0,12.0,6.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,125.0,18.0,68.0,41.0,30.0,39.0,39.0,47.0,34.0,22.0,6.0,6.0,6.0,0.57,9.0,9.0,9.0,5.0
HiveFilterProjectTransposeRule.java,2.3.5,4.0,4.0,4.0,1.0,23.0,2.0,16.0,3.0,1.0,3.0,3.0,6.0,3.0,2.0,6.0,0.0,4.0,0.0,2.0,204.0,29.0,136.0,62.0,72.0,39.0,69.0,97.0,56.0,59.0,10.0,10.0,10.0,0.29,24.0,24.0,25.0,6.0
