Name,Version,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
AcidWriteSetService.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,6.0,6.0,2.0,6.0,0.0,1.0,3.0,2.0,78.0,3.0,55.0,28.0,19.0,20.0,26.0,36.0,23.0,16.0,3.0,3.0,3.0,0.36,8.0,8.0,8.0,6.0
AddDynamicPartitions.java,3.1.2,2.0,2.0,3.0,1.0,11.0,0.0,10.0,0.0,6.0,3.0,11.0,59.0,58.0,13.0,61.0,1.0,2.0,0.0,58.0,864.0,108.0,714.0,162.0,437.0,57.0,340.0,502.0,146.0,385.0,17.0,17.0,35.0,0.08,175.0,155.0,197.0,95.0
AddForeignKeyRequest.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,443.0,67.0,351.0,110.0,168.0,28.0,157.0,241.0,102.0,153.0,6.0,6.0,9.0,0.08,76.0,76.0,81.0,51.0
AddIndexEvent.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,36.0,6.0,13.0,7.0,3.0,17.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,1.31,2.0,2.0,2.0,2.0
AddPartitionDesc.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,2.0,0.0,1.0,43.0,43.0,17.0,43.0,2.0,1.0,0.0,40.0,327.0,51.0,199.0,83.0,82.0,77.0,91.0,146.0,78.0,70.0,4.0,4.0,5.0,0.39,51.0,51.0,53.0,43.0
AddPartitionEvent.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,78.0,13.0,38.0,17.0,14.0,27.0,23.0,30.0,17.0,13.0,3.0,3.0,3.0,0.71,7.0,7.0,7.0,5.0
AddPartitionMessage.java,3.1.2,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,3.0,54.0,7.0,18.0,9.0,6.0,29.0,9.0,14.0,8.0,6.0,3.0,3.0,3.0,1.61,4.0,4.0,4.0,2.0
AddPartitionMessage.java,3.1.2,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,1.0,6.0,66.0,12.0,23.0,14.0,6.0,31.0,14.0,19.0,13.0,6.0,3.0,3.0,3.0,1.35,4.0,4.0,4.0,2.0
AddPartitionReplicationTask.java,3.1.2,1.0,1.0,1.0,1.0,16.0,0.0,15.0,0.0,3.0,0.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,111.0,14.0,78.0,23.0,49.0,20.0,30.0,39.0,25.0,16.0,2.0,2.0,2.0,0.26,8.0,8.0,8.0,6.0
AddPartitionsRequest.java,3.1.2,2.0,2.0,3.0,1.0,11.0,0.0,10.0,0.0,6.0,3.0,12.0,59.0,58.0,13.0,61.0,1.0,2.0,0.0,58.0,849.0,108.0,711.0,163.0,437.0,45.0,344.0,504.0,148.0,385.0,17.0,17.0,35.0,0.06,172.0,152.0,194.0,95.0
AddPartitionsResult.java,3.1.2,1.0,1.0,2.0,1.0,7.0,0.0,7.0,0.0,6.0,3.0,6.0,38.0,37.0,4.0,40.0,1.0,2.0,0.0,37.0,447.0,65.0,357.0,111.0,174.0,28.0,159.0,246.0,104.0,158.0,6.0,6.0,9.0,0.08,79.0,79.0,84.0,50.0
AddPrimaryKeyRequest.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,443.0,67.0,351.0,110.0,168.0,28.0,157.0,241.0,102.0,153.0,6.0,6.0,9.0,0.08,76.0,76.0,81.0,51.0
AddResourceProcessor.java,3.1.2,2.0,2.0,2.0,2.0,13.0,0.0,12.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,82.0,10.0,50.0,24.0,25.0,22.0,25.0,32.0,21.0,16.0,4.0,4.0,5.0,0.44,6.0,6.0,7.0,6.0
Address.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,2.0,4.0,1.0,55.0,51.0,14.0,55.0,0.0,3.0,0.0,52.0,465.0,54.0,310.0,79.0,164.0,101.0,168.0,242.0,74.0,170.0,9.0,9.0,9.0,0.33,91.0,79.0,91.0,55.0
Adjacency.java,3.1.2,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,6.0,3.0,7.0,49.0,48.0,8.0,51.0,1.0,2.0,0.0,48.0,664.0,84.0,541.0,136.0,305.0,48.0,245.0,373.0,123.0,274.0,11.0,11.0,23.0,0.09,131.0,121.0,146.0,73.0
AdjacencyType.java,3.1.2,1.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,1.0,0.0,4.0,45.0,7.0,25.0,11.0,9.0,13.0,11.0,15.0,9.0,6.0,3.0,2.0,3.0,0.52,5.0,4.0,5.0,3.0
AdminAuthorizedServlet.java,3.1.2,2.0,2.0,2.0,1.0,10.0,0.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,6.0,17.0,11.0,4.0,22.0,8.0,11.0,9.0,2.0,2.0,2.0,2.0,1.29,2.0,2.0,2.0,1.0
AggrStats.java,3.1.2,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,6.0,3.0,7.0,44.0,43.0,7.0,46.0,1.0,2.0,0.0,43.0,542.0,77.0,438.0,124.0,235.0,33.0,207.0,307.0,114.0,208.0,8.0,8.0,14.0,0.08,97.0,92.0,104.0,62.0
AggrStatsInvalidatorFilter.java,3.1.2,2.0,2.0,2.0,2.0,13.0,0.0,11.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,4.0,121.0,8.0,79.0,31.0,38.0,34.0,34.0,49.0,27.0,24.0,8.0,8.0,9.0,0.43,13.0,13.0,14.0,11.0
AggregateDefinition.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,52.0,6.0,29.0,15.0,8.0,17.0,16.0,22.0,14.0,8.0,1.0,1.0,1.0,0.59,5.0,5.0,5.0,5.0
AggregateIndexHandler.java,3.1.2,5.0,5.0,6.0,1.0,36.0,3.0,32.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,158.0,18.0,118.0,56.0,71.0,22.0,82.0,98.0,50.0,71.0,8.0,8.0,10.0,0.19,15.0,15.0,19.0,3.0
AggregateStatsCache.java,3.1.2,2.0,2.0,2.0,1.0,18.0,0.0,15.0,3.0,6.0,1.0,2.0,27.0,26.0,30.0,27.0,5.0,5.0,0.0,17.0,573.0,37.0,414.0,144.0,247.0,122.0,219.0,296.0,133.0,200.0,12.0,12.0,13.0,0.29,70.0,70.0,77.0,42.0
AggregationDesc.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,17.0,17.0,7.0,17.0,0.0,0.0,0.0,17.0,165.0,27.0,115.0,41.0,52.0,23.0,53.0,80.0,38.0,44.0,5.0,5.0,6.0,0.2,25.0,25.0,27.0,20.0
AllVectorTypesRecord.java,3.1.2,1.0,1.0,1.0,1.0,36.0,5.0,16.0,15.0,1.0,0.0,2.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,100.0,15.0,48.0,21.0,27.0,37.0,28.0,30.0,18.0,12.0,1.0,1.0,1.0,0.77,1.0,1.0,1.0,1.0
Allocator.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,1.0,63.0,8.0,15.0,11.0,2.0,40.0,9.0,12.0,11.0,1.0,1.0,1.0,1.0,2.67,1.0,1.0,1.0,1.0
AlreadyExistsException.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,6.0,3.0,5.0,36.0,35.0,4.0,38.0,1.0,2.0,0.0,35.0,395.0,63.0,307.0,104.0,148.0,28.0,136.0,210.0,91.0,132.0,5.0,5.0,9.0,0.09,67.0,67.0,72.0,48.0
AlterDatabaseDesc.java,3.1.2,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,11.0,13.0,6.0,13.0,0.0,0.0,0.0,13.0,98.0,18.0,55.0,28.0,16.0,25.0,25.0,37.0,22.0,15.0,1.0,1.0,1.0,0.45,11.0,11.0,11.0,11.0
AlterHandler.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,196.0,9.0,38.0,37.0,0.0,149.0,17.0,18.0,18.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0
AlterIndexDesc.java,3.1.2,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,12.0,14.0,7.0,14.0,0.0,0.0,0.0,14.0,132.0,18.0,54.0,30.0,12.0,61.0,22.0,35.0,24.0,11.0,1.0,1.0,1.0,1.13,12.0,12.0,12.0,12.0
AlterIndexEvent.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,43.0,7.0,19.0,10.0,5.0,17.0,10.0,14.0,9.0,5.0,1.0,1.0,1.0,0.89,3.0,3.0,3.0,3.0
AlterIndexMessage.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,33.0,6.0,9.0,6.0,1.0,18.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
AlterIndexMessage.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,3.0,6.0,3.0,1.0,21.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0
AlterPartitionEvent.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,61.0,8.0,25.0,13.0,7.0,28.0,14.0,19.0,12.0,7.0,1.0,1.0,1.0,1.12,4.0,4.0,4.0,4.0
AlterPartitionMessage.java,3.1.2,4.0,4.0,4.0,1.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,1.0,6.0,65.0,10.0,37.0,13.0,16.0,18.0,18.0,28.0,12.0,16.0,8.0,8.0,8.0,0.49,9.0,9.0,9.0,2.0
AlterPartitionMessage.java,3.1.2,2.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,3.0,43.0,7.0,15.0,8.0,4.0,21.0,8.0,13.0,7.0,6.0,3.0,3.0,3.0,1.4,4.0,4.0,4.0,2.0
AlterPartitionReplicationTask.java,3.1.2,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,88.0,13.0,57.0,18.0,37.0,19.0,21.0,26.0,18.0,10.0,1.0,1.0,1.0,0.33,4.0,4.0,4.0,4.0
AlterTableAlterPartDesc.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,56.0,9.0,25.0,11.0,7.0,22.0,11.0,18.0,11.0,7.0,1.0,1.0,1.0,0.88,6.0,6.0,6.0,6.0
AlterTableDesc.java,3.1.2,0.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,3.0,1.0,2.0,91.0,94.0,67.0,95.0,0.0,1.0,0.0,94.0,813.0,100.0,428.0,183.0,160.0,285.0,209.0,302.0,151.0,152.0,2.0,2.0,2.0,0.67,92.0,92.0,92.0,91.0
AlterTableEvent.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,48.0,7.0,18.0,9.0,5.0,23.0,10.0,14.0,9.0,5.0,1.0,1.0,1.0,1.28,3.0,3.0,3.0,3.0
AlterTableExchangePartition.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,67.0,14.0,33.0,15.0,10.0,20.0,16.0,24.0,14.0,10.0,1.0,1.0,1.0,0.61,7.0,7.0,7.0,7.0
AlterTableMessage.java,3.1.2,3.0,3.0,3.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,54.0,7.0,29.0,9.0,13.0,18.0,12.0,20.0,8.0,12.0,6.0,6.0,6.0,0.62,7.0,7.0,7.0,2.0
AlterTableMessage.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,37.0,4.0,12.0,6.0,3.0,21.0,5.0,9.0,5.0,4.0,2.0,2.0,2.0,1.75,3.0,3.0,3.0,2.0
AlterTablePartMergeFilesDesc.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,13.0,13.0,6.0,13.0,0.0,0.0,0.0,13.0,105.0,21.0,61.0,33.0,16.0,24.0,29.0,43.0,29.0,15.0,1.0,1.0,1.0,0.39,13.0,13.0,13.0,13.0
AlterTableReplicationTask.java,3.1.2,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,85.0,8.0,59.0,20.0,38.0,19.0,23.0,28.0,20.0,12.0,1.0,1.0,1.0,0.32,4.0,4.0,4.0,4.0
AlterTableSimpleDesc.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,12.0,12.0,5.0,12.0,0.0,0.0,0.0,12.0,110.0,17.0,58.0,25.0,19.0,35.0,27.0,41.0,23.0,18.0,2.0,2.0,2.0,0.6,13.0,13.0,13.0,12.0
AlternateFailurePreListener.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,62.0,9.0,27.0,15.0,9.0,26.0,15.0,20.0,13.0,7.0,2.0,2.0,2.0,0.96,4.0,4.0,4.0,3.0
AmbiguousMethodException.java,3.1.2,1.0,1.0,1.0,1.0,16.0,0.0,6.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,6.0,13.0,8.0,4.0,32.0,6.0,8.0,7.0,1.0,1.0,1.0,1.0,2.46,1.0,1.0,1.0,1.0
AnalyzeCommandUtils.java,3.1.2,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,5.0,35.0,19.0,16.0,18.0,20.0,27.0,18.0,15.0,3.0,3.0,3.0,0.51,6.0,6.0,6.0,3.0
AnnotateOpTraitsProcCtx.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,55.0,10.0,28.0,12.0,9.0,17.0,13.0,20.0,12.0,8.0,2.0,2.0,2.0,0.61,6.0,6.0,6.0,5.0
AnnotateReduceSinkOutputOperator.java,3.1.2,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,73.0,6.0,46.0,32.0,15.0,21.0,32.0,38.0,30.0,13.0,2.0,2.0,2.0,0.46,3.0,3.0,3.0,2.0
AnnotateRunTimeStatsOptimizer.java,3.1.2,2.0,2.0,3.0,1.0,12.0,0.0,12.0,0.0,2.0,3.0,1.0,8.0,5.0,1.0,8.0,0.0,3.0,0.0,5.0,174.0,16.0,140.0,72.0,68.0,18.0,83.0,110.0,68.0,59.0,6.0,6.0,6.0,0.13,22.0,22.0,24.0,8.0
AnnotateStatsProcCtx.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,65.0,12.0,36.0,16.0,12.0,17.0,17.0,26.0,16.0,10.0,2.0,2.0,2.0,0.47,8.0,8.0,8.0,7.0
AnnotateWithOpTraits.java,3.1.2,1.0,1.0,1.0,1.0,41.0,4.0,32.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,10.0,60.0,35.0,29.0,26.0,44.0,46.0,33.0,18.0,1.0,1.0,1.0,0.43,1.0,1.0,1.0,1.0
AnnotateWithStatistics.java,3.1.2,1.0,1.0,1.0,1.0,35.0,4.0,26.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,82.0,9.0,51.0,32.0,23.0,22.0,38.0,40.0,30.0,15.0,1.0,1.0,1.0,0.43,1.0,1.0,1.0,1.0
AnnotationUtils.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,39.0,5.0,15.0,6.0,4.0,19.0,5.0,10.0,6.0,4.0,1.0,1.0,1.0,1.27,2.0,2.0,2.0,2.0
AnonymousAuthenticationProviderImpl.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,5.0,7.0,5.0,0.0,21.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
AppConfig.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,54.0,41.0,40.0,2.0,43.0,0.0,6.0,0.0,37.0,392.0,36.0,267.0,146.0,172.0,90.0,162.0,231.0,139.0,106.0,9.0,9.0,10.0,0.34,62.0,62.0,63.0,49.0
AppMasterEventDesc.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,63.0,13.0,32.0,18.0,6.0,18.0,12.0,20.0,14.0,6.0,1.0,1.0,1.0,0.56,7.0,7.0,7.0,7.0
AppMasterEventOperator.java,3.1.2,2.0,2.0,2.0,1.0,10.0,1.0,8.0,0.0,1.0,1.0,0.0,9.0,8.0,4.0,9.0,0.0,0.0,2.0,7.0,158.0,25.0,106.0,47.0,48.0,27.0,56.0,75.0,40.0,40.0,6.0,6.0,6.0,0.25,18.0,18.0,18.0,9.0
AppMasterEventProcessor.java,3.1.2,2.0,2.0,2.0,1.0,21.0,2.0,17.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,63.0,8.0,31.0,20.0,12.0,24.0,22.0,25.0,18.0,9.0,2.0,2.0,2.0,0.77,2.0,2.0,2.0,1.0
ArchiveDesc.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,3.0,2.0,0.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ArchiveUtils.java,3.1.2,3.0,3.0,3.0,1.0,20.0,0.0,12.0,6.0,3.0,7.0,2.0,12.0,5.0,4.0,12.0,0.0,1.0,0.0,11.0,325.0,27.0,188.0,69.0,104.0,110.0,93.0,136.0,70.0,86.0,10.0,10.0,10.0,0.59,37.0,37.0,37.0,22.0
ArchiveWork.java,3.1.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,50.0,10.0,19.0,13.0,3.0,21.0,8.0,12.0,10.0,2.0,1.0,1.0,1.0,1.11,3.0,3.0,3.0,3.0
Arguments.java,3.1.2,1.0,1.0,1.0,1.0,14.0,0.0,9.0,3.0,1.0,0.0,0.0,11.0,11.0,6.0,11.0,1.0,0.0,0.0,10.0,206.0,24.0,125.0,31.0,77.0,57.0,53.0,76.0,33.0,46.0,5.0,5.0,5.0,0.46,19.0,19.0,19.0,11.0
ArrayWritableObjectInspector.java,3.1.2,2.0,2.0,2.0,2.0,10.0,0.0,9.0,0.0,2.0,0.0,0.0,18.0,18.0,8.0,18.0,0.0,1.0,0.0,17.0,260.0,33.0,202.0,77.0,105.0,25.0,104.0,154.0,65.0,97.0,19.0,19.0,21.0,0.12,49.0,49.0,53.0,46.0
AttemptRegistrationListener.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,5.0,6.0,5.0,0.0,13.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0
AuthenticationProviderFactory.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,6.0,5.0,5.0,8.0,1.0,1.0,0.0,6.0,77.0,10.0,47.0,19.0,17.0,20.0,15.0,29.0,13.0,16.0,5.0,5.0,5.0,0.43,12.0,12.0,12.0,12.0
AuthorizationException.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,55.0,7.0,16.0,7.0,5.0,32.0,6.0,11.0,7.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0
AuthorizationFactory.java,3.1.2,2.0,2.0,2.0,1.0,13.0,0.0,12.0,0.0,4.0,1.0,0.0,5.0,4.0,0.0,5.0,1.0,1.0,0.0,3.0,78.0,9.0,52.0,20.0,21.0,17.0,19.0,31.0,17.0,15.0,4.0,4.0,5.0,0.33,9.0,9.0,11.0,4.0
AuthorizationMetaStoreFilterHook.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,7.0,0.0,7.0,0.0,4.0,0.0,3.0,102.0,14.0,64.0,30.0,30.0,24.0,35.0,50.0,30.0,28.0,3.0,3.0,3.0,0.38,12.0,12.0,12.0,9.0
AuthorizationParseUtils.java,3.1.2,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,66.0,7.0,38.0,16.0,19.0,21.0,22.0,29.0,17.0,16.0,4.0,2.0,4.0,0.55,8.0,6.0,8.0,3.0
AuthorizationPreEventListener.java,3.1.2,3.0,2.0,3.0,1.0,13.0,0.0,13.0,0.0,9.0,0.0,5.0,26.0,26.0,0.0,26.0,0.0,15.0,4.0,7.0,462.0,39.0,382.0,108.0,233.0,42.0,147.0,229.0,100.0,151.0,16.0,6.0,16.0,0.11,87.0,76.0,88.0,38.0
AuthorizationTestUtil.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,2.0,4.0,0.0,6.0,2.0,1.0,6.0,0.0,3.0,0.0,3.0,94.0,11.0,42.0,25.0,11.0,41.0,26.0,34.0,25.0,11.0,1.0,1.0,1.0,0.98,6.0,6.0,6.0,6.0
AuthorizationUtils.java,3.1.2,4.0,2.0,4.0,3.0,15.0,0.0,12.0,3.0,1.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,1.0,0.0,13.0,293.0,21.0,210.0,64.0,124.0,63.0,95.0,133.0,59.0,86.0,9.0,5.0,9.0,0.3,56.0,35.0,56.0,46.0
AutoProgressor.java,3.1.2,1.0,1.0,1.0,1.0,9.0,0.0,7.0,2.0,3.0,0.0,0.0,7.0,7.0,9.0,7.0,2.0,0.0,0.0,5.0,141.0,19.0,71.0,31.0,32.0,51.0,36.0,50.0,27.0,26.0,2.0,2.0,2.0,0.72,11.0,11.0,11.0,7.0
AvgPartitionSizeBasedBigTableSelectorForAutoSMJ.java,3.1.2,11.0,11.0,11.0,5.0,63.0,8.0,52.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,112.0,14.0,74.0,35.0,40.0,26.0,44.0,57.0,32.0,30.0,11.0,11.0,11.0,0.35,11.0,11.0,11.0,5.0
AvroContainerInputFormat.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,58.0,6.0,35.0,25.0,6.0,17.0,20.0,26.0,21.0,6.0,2.0,2.0,2.0,0.49,4.0,4.0,4.0,3.0
AvroContainerOutputFormat.java,3.1.2,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,2.0,0.0,1.0,7.0,7.0,4.0,7.0,0.0,1.0,0.0,6.0,145.0,18.0,101.0,62.0,35.0,27.0,58.0,74.0,52.0,31.0,5.0,5.0,5.0,0.27,14.0,14.0,14.0,7.0
AvroDeserializer.java,3.1.2,4.0,3.0,4.0,2.0,23.0,1.0,19.0,3.0,2.0,0.0,2.0,14.0,14.0,7.0,14.0,0.0,9.0,0.0,5.0,447.0,40.0,321.0,129.0,199.0,93.0,177.0,231.0,117.0,152.0,18.0,12.0,18.0,0.29,65.0,55.0,66.0,33.0
AvroGenericRecordReader.java,3.1.2,2.0,2.0,2.0,1.0,12.0,0.0,10.0,1.0,1.0,0.0,1.0,10.0,10.0,6.0,10.0,0.0,2.0,0.0,8.0,204.0,25.0,141.0,64.0,62.0,39.0,78.0,103.0,57.0,56.0,8.0,8.0,9.0,0.28,25.0,25.0,28.0,15.0
AvroGenericRecordWritable.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,12.0,12.0,4.0,12.0,0.0,0.0,0.0,12.0,144.0,21.0,89.0,48.0,38.0,34.0,59.0,72.0,45.0,36.0,1.0,1.0,1.0,0.38,12.0,12.0,12.0,12.0
